timeDays,tank1Ammonia,tank2Ammonia,tank3Ammonia,tank4Ammonia,tank5Ammonia,tank1ExhaustO2,tank2ExhaustO2,tank3ExhaustO2,tank4ExhaustO2,tank5ExhaustO2,,,,,,,,,,,,,,,,,,,,
1.520833333,11.97445997,8.188292974,5.315369746,2.845898109,1.130349036,14.16016209,16.93245542,18.49469256,18.77258574,17.06395087,,,,,,,,,,,,,,,,,,,,
1.53125,12.0778003,8.335583276,5.503312391,3.046017821,1.264145493,14.13802426,16.91763782,18.49020043,18.76876787,17.04111275,,,,,,,,,,,,,,,,,,,,
1.541666667,12.15314,8.439392241,5.644057654,3.20390758,1.37827391,14.12019631,16.90514595,18.48656594,18.76581812,17.02300045,,,,,,,,,,,,,,,,,,,,
1.552083333,12.10007729,8.381849215,5.636950531,3.234321161,1.409131701,14.12892026,16.90414506,18.48576374,18.76560618,17.00924193,,,,,,,,,,,,,,,,,,,,
1.5625,12.09388136,8.333141491,5.599524106,3.229047502,1.41754037,14.11752281,16.89452612,18.48349593,18.76483634,16.99836476,,,,,,,,,,,,,,,,,,,,
1.572916667,12.10118393,8.305066052,5.558228071,3.201743713,1.406381402,14.10875401,16.88956937,18.48259585,18.76453515,16.98892319,,,,,,,,,,,,,,,,,,,,
1.5833333,12.10605631,8.288810755,5.523129451,3.16594535,1.382099838,14.10100708,16.88413107,18.48102314,18.76416603,16.98019102,,,,,,,,,,,,,,,,,,,,
1.59375,11.60817732,8.020851092,5.350568923,3.026324623,1.282619593,14.16334789,16.89168328,18.48198666,18.76606447,16.97394301,,,,,,,,,,,,,,,,,,,,
1.604166667,11.30744538,7.69394217,5.116235737,2.864199503,1.179890249,14.20452483,16.89985014,18.48240809,18.76775747,16.9684172,,,,,,,,,,,,,,,,,,,,
1.614583333,11.1295856,7.412468136,4.85444135,2.673014306,1.068413994,14.23139346,16.91258845,18.48461504,18.77017507,16.96327587,,,,,,,,,,,,,,,,,,,,
1.625,11.01411929,7.194839398,4.603668257,2.465922905,0.947926848,14.25032597,16.92346705,18.48669561,18.77328272,16.95796522,,,,,,,,,,,,,,,,,,,,
1.635416667,10.48319342,6.798136854,4.253771517,2.171978839,0.772920632,14.35748171,16.95078099,18.49196265,18.78003047,16.95431622,,,,,,,,,,,,,,,,,,,,
1.645833333,10.16118033,6.403457236,3.891929324,1.882808629,0.61604329,14.42329368,16.97695554,18.49720604,18.78757438,16.95155001,,,,,,,,,,,,,,,,,,,,
1.65625,9.9633763,6.084628617,3.54931511,1.605740678,0.480930697,14.4739179,17.00839429,18.50495528,18.79694111,16.94918164,,,,,,,,,,,,,,,,,,,,
1.666666667,9.831028096,5.845432523,3.252810113,1.357048553,0.371202902,14.51115225,17.03555477,18.51231356,18.8076471,16.94723424,,,,,,,,,,,,,,,,,,,,
1.677083333,9.402431212,5.518273226,2.934721932,1.105901447,0.272692165,14.63797076,17.07781832,18.52297853,18.82253568,16.94593914,,,,,,,,,,,,,,,,,,,,
1.6875,9.155363399,5.214420846,2.640446274,0.899600962,0.206948516,14.71047816,17.11935415,18.53450386,18.83832006,16.94549661,,,,,,,,,,,,,,,,,,,,
1.697916667,9.012418364,4.982159368,2.386815868,0.736482853,0.164047068,14.76303185,17.16127023,18.54806648,18.85519828,16.94565857,,,,,,,,,,,,,,,,,,,,
1.7083333,8.925420502,4.818658625,2.186243199,0.616208041,0.137312064,14.79537997,17.19474598,18.56120359,18.87293358,16.94624982,,,,,,,,,,,,,,,,,,,,
1.71875,8.530364959,4.549808879,1.957882589,0.498679755,0.114893491,14.93976927,17.24815859,18.57914289,18.89776375,16.94751857,,,,,,,,,,,,,,,,,,,,
1.729166667,8.312258763,4.299918714,1.752821737,0.415258386,0.103372946,15.0167926,17.30156075,18.59868993,18.92155563,16.94977866,,,,,,,,,,,,,,,,,,,,
1.739583333,8.19726992,4.115420208,1.583802414,0.355155115,0.096788443,15.06024686,17.34902466,18.61957913,18.94126081,16.95381122,,,,,,,,,,,,,,,,,,,,
1.75,8.136506439,3.993556644,1.459223885,0.314464102,0.093389875,15.08386227,17.38245408,18.6380472,18.9549106,16.95698592,,,,,,,,,,,,,,,,,,,,
1.760416667,7.6718573,3.854278804,1.385335233,0.296683736,0.093497332,15.26008567,17.41794111,18.65071622,18.95951283,16.96132949,,,,,,,,,,,,,,,,,,,,
1.770833333,7.424226072,3.664826819,1.297733464,0.279373829,0.093798158,15.36206764,17.46806519,18.66530315,18.96451124,16.96603955,,,,,,,,,,,,,,,,,,,,
1.78125,7.301000472,3.512270412,1.208698817,0.260691735,0.093904546,15.41238691,17.51453187,18.68188694,18.97039801,16.97179042,,,,,,,,,,,,,,,,,,,,
1.791666667,7.241547692,3.411000198,1.137165065,0.245168131,0.094326956,15.43709153,17.54674033,18.6960085,18.97454405,16.9786307,,,,,,,,,,,,,,,,,,,,
1.802083333,6.781883152,3.309238622,1.115881402,0.247410716,0.097268508,15.61985012,17.57556795,18.70091708,18.97198814,16.98631616,,,,,,,,,,,,,,,,,,,,
1.8125,6.538368885,3.139090202,1.061066734,0.241793737,0.099131544,15.73005812,17.62950821,18.71165808,18.97411065,16.99463781,,,,,,,,,,,,,,,,,,,,
1.822916667,6.419389329,2.999029355,0.992510542,0.229784931,0.099927755,15.78620865,17.6777694,18.72649599,18.97845325,17.00453941,,,,,,,,,,,,,,,,,,,,
1.8333333,6.363586798,2.906439996,0.934490659,0.218012181,0.100486837,15.79966087,17.71525845,18.7395196,18.98127337,17.01625513,,,,,,,,,,,,,,,,,,,,
1.84375,5.842490121,2.752147964,0.887209427,0.21109722,0.101663794,16.03728545,17.76131842,18.75036215,18.98233636,17.02985151,,,,,,,,,,,,,,,,,,,,
1.854166667,5.572944629,2.54378525,0.809270567,0.198454198,0.102125752,16.1667332,17.83760294,18.76905739,18.98623051,17.04529223,,,,,,,,,,,,,,,,,,,,
1.864583333,5.444690053,2.385020407,0.729292792,0.18278491,0.101854419,16.22928081,17.90134847,18.79091726,18.99106207,17.06353921,,,,,,,,,,,,,,,,,,,,
1.875,5.385715574,2.286123104,0.670220835,0.170552705,0.101807629,16.25421538,17.9424827,18.80798613,18.99356807,17.08470088,,,,,,,,,,,,,,,,,,,,
1.885416667,4.810907057,2.100613618,0.612744356,0.160884726,0.102195596,16.51457568,18.01068293,18.82366738,18.99558555,17.10885187,,,,,,,,,,,,,,,,,,,,
1.895833333,4.509730642,1.868912783,0.531716522,0.1481479,0.102353642,16.66546294,18.10869062,18.84875253,18.99941281,17.13598175,,,,,,,,,,,,,,,,,,,,
1.90625,4.365775472,1.699489421,0.457673216,0.134940333,0.102123426,16.73965857,18.18550244,18.87349002,19.00287541,17.16650381,,,,,,,,,,,,,,,,,,,,
1.916666667,4.299135996,1.597674182,0.408380604,0.125869852,0.102174172,16.77860095,18.23330375,18.88957196,19.00385909,17.20049823,,,,,,,,,,,,,,,,,,,,
1.927083333,3.969085974,1.452366296,0.359681857,0.117764504,0.102466739,16.93190927,18.29644423,18.90572305,19.00562974,17.23965907,,,,,,,,,,,,,,,,,,,,
1.9375,3.803781255,1.317938399,0.316286421,0.11164447,0.103061187,17.01995299,18.35969708,18.92089786,19.00659526,17.28192171,,,,,,,,,,,,,,,,,,,,
1.947916667,3.728076676,1.233045422,0.286476971,0.107521679,0.103796697,17.05214317,18.40156005,18.930529,19.00665388,17.32587582,,,,,,,,,,,,,,,,,,,,
1.9583333,3.694774892,1.187945332,0.270366064,0.105616267,0.104745541,17.07078097,18.42419005,18.93481859,19.00631715,17.37061349,,,,,,,,,,,,,,,,,,,,
1.96875,3.509459698,1.114587306,0.251989957,0.103777645,0.105892555,17.16140394,18.45787934,18.94121291,19.00669795,17.41601723,,,,,,,,,,,,,,,,,,,,
1.979166667,3.417841427,1.048924044,0.235541456,0.102481923,0.107114563,17.20577348,18.4902775,18.94705237,19.00657791,17.45991323,,,,,,,,,,,,,,,,,,,,
1.989583333,3.376915241,1.009538122,0.224866681,0.101845831,0.108349862,17.22600148,18.51026615,18.9499413,19.00616428,17.50092658,,,,,,,,,,,,,,,,,,,,
2,3.359918768,0.990039293,0.219675281,0.101939757,0.109608368,17.23541833,18.52034153,18.95105231,19.00585042,17.53906631,,,,,,,,,,,,,,,,,,,,
2.010416667,3.023894489,0.805114308,0.172335198,0.096833276,0.111848653,17.41711233,18.61176842,18.97484609,19.00975117,17.58920561,,,,,,,,,,,,,,,,,,,,
2.020833333,2.865115243,0.69160377,0.149794865,0.096261382,0.114866075,17.48001633,18.66751062,18.97927274,19.00789076,17.63964807,,,,,,,,,,,,,,,,,,,,
2.03125,2.796748184,0.640741894,0.142300745,0.097868856,0.118260514,17.51660942,18.69442486,18.9788205,19.00689031,17.68761788,,,,,,,,,,,,,,,,,,,,
2.041666667,2.769683541,0.623101681,0.141960676,0.100576488,0.121841381,17.53270982,18.70389928,18.97934363,19.00708492,17.73141703,,,,,,,,,,,,,,,,,,,,
2.052083333,2.644567807,0.522510917,0.125492893,0.102499634,0.127063225,17.60723623,18.76045041,18.9895321,19.00763798,17.78313985,,,,,,,,,,,,,,,,,,,,
2.0625,2.600117448,0.489966548,0.124172035,0.106606887,0.132642075,17.61426533,18.77366319,18.98643669,19.00590144,17.83129381,,,,,,,,,,,,,,,,,,,,
2.072916667,2.590269122,0.487476931,0.128434535,0.111593578,0.138380331,17.61752252,18.77411389,18.98397995,19.00484367,17.87345825,,,,,,,,,,,,,,,,,,,,
2.0833333,2.594448046,0.495169109,0.134496503,0.116878671,0.144117014,17.61281168,18.77258798,18.98457025,19.00421208,17.91031988,,,,,,,,,,,,,,,,,,,,
2.09375,2.392553738,0.398569049,0.124885174,0.121814317,0.151709797,17.72856126,18.82728877,18.99075195,19.00433235,17.9507842,,,,,,,,,,,,,,,,,,,,
2.104166667,2.295721068,0.364764012,0.126155123,0.128076424,0.159339518,17.76396352,18.84071804,18.98759898,19.0026458,17.98654674,,,,,,,,,,,,,,,,,,,,
2.114583333,2.256173158,0.35905177,0.131356411,0.134798266,0.166875187,17.78348471,18.84217353,18.98572354,19.00155275,18.01528891,,,,,,,,,,,,,,,,,,,,
2.125,2.244788663,0.363204008,0.137698913,0.141490694,0.174148445,17.79311124,18.84312595,18.98583701,19.00127305,18.0405089,,,,,,,,,,,,,,,,,,,,
2.135416667,2.007624207,0.295091287,0.135898744,0.14858938,0.1828442,17.91250479,18.88190972,18.98775982,18.99989221,18.08172092,,,,,,,,,,,,,,,,,,,,
2.145833333,1.873030551,0.270693917,0.139632128,0.156000459,0.191130207,17.97531346,18.88970907,18.98527727,18.99847454,18.12512705,,,,,,,,,,,,,,,,,,,,
2.15625,1.804920837,0.26415266,0.145134411,0.16329501,0.198970763,18.01353693,18.89102009,18.9828409,18.99712332,18.12782132,,,,,,,,,,,,,,,,,,,,
2.166666667,1.773364247,0.263925025,0.150748625,0.170123531,0.206249676,18.0318673,18.89271714,18.9822487,18.99633054,18.10289781,,,,,,,,,,,,,,,,,,,,
2.177083333,1.797228653,0.241031931,0.153841818,0.177282668,0.214119254,18.02934274,18.90829069,18.98307738,18.99570776,18.09488767,,,,,,,,,,,,,,,,,,,,
2.1875,1.830992354,0.246418621,0.159722052,0.184129227,0.221252145,18.00334463,18.90090642,18.98057263,18.99458702,18.09008486,,,,,,,,,,,,,,,,,,,,
2.197916667,1.86090364,0.256084056,0.166097222,0.190521236,0.227705258,17.98842642,18.89669359,18.97860941,18.9933586,18.0903979,,,,,,,,,,,,,,,,,,,,
2.2083333,1.886398931,0.26545171,0.172098587,0.196315611,0.233461933,17.97668645,18.89337165,18.97716123,18.99259633,18.09308911,,,,,,,,,,,,,,,,,,,,
2.21875,1.810211675,0.251031203,0.176133125,0.202066042,0.239215201,18.01189231,18.90398944,18.97751989,18.99238318,18.09444595,,,,,,,,,,,,,,,,,,,,
2.229166667,1.758666322,0.248303783,0.180734124,0.207280015,0.244211625,18.04087554,18.90415149,18.9762907,18.99175281,18.09691591,,,,,,,,,,,,,,,,,,,,
2.239583333,1.728248544,0.248634606,0.18516228,0.211944861,0.248554768,18.05668716,18.90377665,18.97544014,18.99133021,18.103314,,,,,,,,,,,,,,,,,,,,
2.25,1.711074319,0.249514834,0.18896569,0.215993835,0.252278772,18.06994739,18.90417603,18.97432871,18.99066986,18.11339182,,,,,,,,,,,,,,,,,,,,
2.260416667,1.784896597,0.249179384,0.192040429,0.219657681,0.255640033,18.03004334,18.90512479,18.9741758,18.99056095,18.12644566,,,,,,,,,,,,,,,,,,,,
2.270833333,1.827207068,0.254152448,0.195103392,0.222782291,0.258427135,18.01189939,18.90223689,18.97347731,18.99032334,18.14003389,,,,,,,,,,,,,,,,,,,,
2.28125,1.849164876,0.257601669,0.197620872,0.225382151,0.260714417,17.99887253,18.90125772,18.97304386,18.99012254,18.15240614,,,,,,,,,,,,,,,,,,,,
2.291666667,1.860347664,0.259386431,0.199463836,0.227464643,0.262548822,17.99580392,18.90086269,18.97291276,18.99012344,18.16295312,,,,,,,,,,,,,,,,,,,,
2.302083333,2.176707404,0.29032768,0.202099374,0.228620659,0.263521075,17.83361797,18.88224142,18.97151339,18.98994663,18.17093758,,,,,,,,,,,,,,,,,,,,
2.3125,2.370452642,0.313818159,0.204028733,0.229350662,0.264244846,17.74500709,18.87306936,18.97145724,18.99015868,18.1770459,,,,,,,,,,,,,,,,,,,,
2.322916667,2.483182694,0.327378354,0.204739784,0.22963002,0.264669126,17.68336241,18.86770656,18.97169893,18.99036913,18.18205557,,,,,,,,,,,,,,,,,,,,
2.3333333,2.548914964,0.334477739,0.204524264,0.229526317,0.264822857,17.65044715,18.86387001,18.97179408,18.99051191,18.18623076,,,,,,,,,,,,,,,,,,,,
2.34375,3.325500484,0.475126586,0.214604558,0.227862477,0.263021491,17.26160027,18.78436748,18.96471289,18.98987186,18.1848689,,,,,,,,,,,,,,,,,,,,
2.354166667,3.802178356,0.583598849,0.223285247,0.225986201,0.26130365,17.04578684,18.73847706,18.96325007,18.99042325,18.18305443,,,,,,,,,,,,,,,,,,,,
2.364583333,4.085053637,0.655121546,0.227401788,0.223273412,0.259283223,16.90358927,18.70497378,18.96291106,18.99123392,18.18347619,,,,,,,,,,,,,,,,,,,,
2.375,4.254050319,0.699863936,0.227926381,0.219861257,0.256950214,16.8170144,18.68178223,18.96204535,18.99161297,18.18640527,,,,,,,,,,,,,,,,,,,,
2.385416667,5.763774863,1.268967888,0.31353632,0.221792684,0.250519731,16.10720753,18.4130757,18.92088667,18.98600031,18.15997469,,,,,,,,,,,,,,,,,,,,
2.395833333,6.633455976,1.78343813,0.416464652,0.2285016,0.244793969,15.75158964,18.20032802,18.89252162,18.98433404,18.1082779,,,,,,,,,,,,,,,,,,,,
2.40625,7.12070831,2.175342806,0.511529845,0.234797741,0.23834971,15.54355762,18.03605063,18.86718197,18.983356,18.05599897,,,,,,,,,,,,,,,,,,,,
2.416666667,7.397218374,2.455373809,0.590410494,0.238981433,0.23098704,15.4231786,17.92246643,18.84329506,18.98113664,18.01056289,,,,,,,,,,,,,,,,,,,,
2.427083333,8.944500625,3.645202824,1.062224016,0.331856645,0.232103061,14.86891665,17.56306814,18.7272165,18.9457428,17.942996,,,,,,,,,,,,,,,,,,,,
2.4375,9.745322224,4.659028641,1.615192512,0.472187186,0.245671109,14.66348711,17.34471672,18.6499366,18.91810544,17.8061978,,,,,,,,,,,,,,,,,,,,
2.447916667,10.1455437,5.384103996,2.157573433,0.648355451,0.270267959,14.56340894,17.21870325,18.59735579,18.88892784,17.64652766,,,,,,,,,,,,,,,,,,,,
2.4583333,10.34899237,5.865847564,2.629231029,0.842912439,0.304956702,14.51299831,17.15157848,18.56421219,18.85886907,17.49869373,,,,,,,,,,,,,,,,,,,,
2.46875,10.98186346,6.600719797,3.308584896,1.204497443,0.400138572,14.37404042,17.07356539,18.53110189,18.82020406,17.35404359,,,,,,,,,,,,,,,,,,,,
2.479166667,11.30556441,7.170546156,3.919663501,1.58558042,0.519961528,14.32205909,17.03327239,18.5135114,18.79760198,17.24782583,,,,,,,,,,,,,,,,,,,,
2.489583333,11.47108821,7.548407699,4.416721379,1.959669105,0.660642332,14.29212023,17.00201272,18.50007126,18.78265461,17.17068036,,,,,,,,,,,,,,,,,,,,
2.5,11.56789334,7.783470827,4.786459591,2.294775321,0.812582882,14.27368765,16.98201916,18.49172978,18.7725155,17.12093729,,,,,,,,,,,,,,,,,,,,
2.510416667,11.8335949,8.01194147,5.08426485,2.596124346,0.975861441,14.22638281,16.96241877,18.48513654,18.76516338,17.08222086,,,,,,,,,,,,,,,,,,,,
2.520833333,11.99300331,8.211644611,5.32336258,2.842682362,1.126474414,14.19903705,16.94734953,18.48014668,18.75996655,17.05371479,,,,,,,,,,,,,,,,,,,,
2.53125,12.09630097,8.359127253,5.511647888,3.042938631,1.259953491,14.17906867,16.93244985,18.47549335,18.75586666,17.03099407,,,,,,,,,,,,,,,,,,,,
2.541666667,12.17157983,8.463068984,5.652597275,3.200900608,1.37382172,14.16229029,16.92028333,18.47170172,18.7526396,17.01284179,,,,,,,,,,,,,,,,,,,,
2.552083333,12.1189955,8.405834691,5.645305428,3.2309889,1.404388139,14.16849536,16.91973467,18.47105946,18.7523533,16.9991076,,,,,,,,,,,,,,,,,,,,
2.5625,12.11282187,8.357402146,5.607939998,3.225533293,1.412550125,14.15835476,16.91059518,18.46858028,18.75079128,16.9882161,,,,,,,,,,,,,,,,,,,,
2.572916667,12.11996954,8.329409558,5.566765464,3.198205809,1.401257455,14.14769973,16.90560802,18.46773784,18.7509931,16.97883345,,,,,,,,,,,,,,,,,,,,
2.5833333,12.12467675,8.313141155,5.531767326,3.16248309,1.376971107,14.14020122,16.90180632,18.46636904,18.74993883,16.97035752,,,,,,,,,,,,,,,,,,,,
2.59375,11.6271058,8.045343509,5.358800695,3.022487814,1.277482158,14.19979066,16.9075838,18.46717014,18.75263767,16.96383864,,,,,,,,,,,,,,,,,,,,
2.604166667,11.32598507,7.718351045,5.124332157,2.860183255,1.174819416,14.23961114,16.91500283,18.46749356,18.75459828,16.95821563,,,,,,,,,,,,,,,,,,,,
2.614583333,11.14753468,7.436513751,4.862416891,2.668989184,1.063548743,14.26617434,16.92720143,18.46974068,18.75717169,16.95287266,,,,,,,,,,,,,,,,,,,,
2.625,11.03158192,7.218310458,4.611414527,2.461990636,0.943418092,14.28284891,16.93765363,18.47190855,18.7604651,16.94750469,,,,,,,,,,,,,,,,,,,,
2.635416667,10.5006923,6.821237711,4.260785896,2.167768441,0.7688674,14.38672667,16.96400427,18.47742646,18.76758682,16.9437767,,,,,,,,,,,,,,,,,,,,
2.645833333,10.17806047,6.425947689,3.898449213,1.878579304,0.612592121,14.45013946,16.98913736,18.48292859,18.77561079,16.94082895,,,,,,,,,,,,,,,,,,,,
2.65625,9.979584421,6.106236444,3.555376988,1.601750899,0.478204563,14.49932107,17.01948772,18.49085016,18.78545703,16.93820403,,,,,,,,,,,,,,,,,,,,
2.666666667,9.846771374,5.866072516,3.258366721,1.35347741,0.369225908,14.53347811,17.04593279,18.49842984,18.79695828,16.93616652,,,,,,,,,,,,,,,,,,,,
2.677083333,9.418050822,5.538101244,2.939530293,1.102704076,0.271414195,14.6582746,17.08689029,18.5096317,18.81267762,16.93446627,,,,,,,,,,,,,,,,,,,,
2.6875,9.170509712,5.233329583,2.644694148,0.896978135,0.20622188,14.72710756,17.12717554,18.52161683,18.82963943,16.93340635,,,,,,,,,,,,,,,,,,,,
2.697916667,9.027123418,5.000075102,2.39058851,0.734508803,0.163722205,14.78021515,17.1684532,18.53590784,18.84757512,16.93370882,,,,,,,,,,,,,,,,,,,,
2.7083333,8.939842965,4.835653842,2.189592367,0.614813576,0.137257506,14.813842,17.20097913,18.54950638,18.86672247,16.93326331,,,,,,,,,,,,,,,,,,,,
2.71875,8.544804152,4.566046748,1.960648637,0.497681464,0.115011525,14.95451016,17.25328799,18.56810569,18.89353174,16.93463676,,,,,,,,,,,,,,,,,,,,
2.729166667,8.326345601,4.315317667,1.755252521,0.414630911,0.103576387,15.02726732,17.30550799,18.58845548,18.91890728,16.93653706,,,,,,,,,,,,,,,,,,,,
2.739583333,8.211012843,4.129940266,1.586007865,0.354818308,0.09704623,15.07015154,17.35174758,18.61029778,18.93846254,16.93966982,,,,,,,,,,,,,,,,,,,,
2.75,8.149977948,4.007282881,1.461242464,0.314315406,0.093681249,15.09885908,17.38522839,18.62918679,18.95286893,16.94276717,,,,,,,,,,,,,,,,,,,,
2.760416667,7.68483178,3.867293444,1.38724991,0.296642892,0.09380904,15.26720346,17.42019042,18.64254923,18.95755567,16.94671453,,,,,,,,,,,,,,,,,,,,
2.770833333,7.436565451,3.677016931,1.299479595,0.279378905,0.094122119,15.36845376,17.46964399,18.65756591,18.96271862,16.95105722,,,,,,,,,,,,,,,,,,,,
2.78125,7.31280242,3.523604665,1.210239076,0.260723293,0.094236223,15.41798827,17.51557422,18.67463351,18.9687948,16.95606663,,,,,,,,,,,,,,,,,,,,
2.791666667,7.25299756,3.421579648,1.138496488,0.245217069,0.094664894,15.44527024,17.54733753,18.6893712,18.97305892,16.96248694,,,,,,,,,,,,,,,,,,,,
2.802083333,6.792690127,3.319162188,1.117103804,0.247463436,0.097611315,15.62381356,17.57606531,18.69428124,18.97042742,16.96968735,,,,,,,,,,,,,,,,,,,,
2.8125,6.548511864,3.148248074,1.062087066,0.241818712,0.099473745,15.73304403,17.62962086,18.70538737,18.97263137,16.97768087,,,,,,,,,,,,,,,,,,,,
2.822916667,6.429080219,3.007343155,0.993306357,0.229796113,0.100269623,15.78495441,17.67812893,18.72071815,18.97709612,16.98672769,,,,,,,,,,,,,,,,,,,,
2.8333333,6.372853951,2.914132746,0.935038605,0.217996543,0.100827246,15.81486574,17.7114301,18.7343672,18.98010304,16.99814862,,,,,,,,,,,,,,,,,,,,
2.84375,5.851247806,2.759262728,0.887653374,0.211083797,0.102002884,16.0378691,17.76094539,18.74530692,18.98114363,17.01106736,,,,,,,,,,,,,,,,,,,,
2.854166667,5.581111467,2.550156258,0.809609352,0.198455721,0.102467349,16.16556,17.83667367,18.76454228,18.98514143,17.02625672,,,,,,,,,,,,,,,,,,,,
2.864583333,5.45240622,2.390689827,0.729521985,0.1828071,0.1021986,16.23140846,17.90017667,18.78682552,18.99011473,17.04409335,,,,,,,,,,,,,,,,,,,,
2.875,5.393130085,2.291218917,0.670358396,0.170594061,0.102153883,16.2459375,17.9419426,18.80442362,18.99291007,17.0645438,,,,,,,,,,,,,,,,,,,,
2.885416667,4.817700874,2.105199251,0.612862208,0.160958133,0.10254702,16.51321444,18.00950637,18.82037484,18.99474183,17.08852126,,,,,,,,,,,,,,,,,,,,
2.895833333,4.515825945,1.872839687,0.531819636,0.148251043,0.10270848,16.66423061,18.10731157,18.845951,18.99863677,17.11576457,,,,,,,,,,,,,,,,,,,,
2.90625,4.371334145,1.702764709,0.457764029,0.135075652,0.102482048,16.73930805,18.18403947,18.87112998,19.00219614,17.14633511,,,,,,,,,,,,,,,,,,,,
2.916666667,4.304275416,1.600426028,0.408478594,0.126036471,0.102537187,16.77727042,18.23173223,18.88740776,19.0032452,17.18036586,,,,,,,,,,,,,,,,,,,,
2.927083333,3.973865457,1.454666504,0.359742373,0.117942252,0.102831379,16.93039919,18.29529558,18.90400623,19.00504698,17.2198508,,,,,,,,,,,,,,,,,,,,
2.9375,3.808175171,1.319810726,0.316348273,0.11183555,0.103427108,17.01365726,18.35832904,18.91939395,19.00602309,17.2627629,,,,,,,,,,,,,,,,,,,,
2.947916667,3.732169744,1.234598099,0.286530473,0.10771823,0.104162807,17.05682724,18.40052375,18.92922546,19.00612939,17.30770074,,,,,,,,,,,,,,,,,,,,
2.9583333,3.698732023,1.189332469,0.270432523,0.105817837,0.105110586,17.06903832,18.4234121,18.93362629,19.0058055,17.35347683,,,,,,,,,,,,,,,,,,,,
2.96875,3.513136511,1.115798914,0.252058718,0.103982588,0.106257635,17.15971776,18.45693456,18.94011167,19.00625954,17.39997994,,,,,,,,,,,,,,,,,,,,
2.979166667,3.421271123,1.049963247,0.235619291,0.10269004,0.107478977,17.20344876,18.48921271,18.94587357,19.00619721,17.44504767,,,,,,,,,,,,,,,,,,,,
2.989583333,3.38016276,1.010460333,0.224946578,0.102054136,0.108712829,17.21770832,18.50889993,18.9489356,19.00586762,17.4874069,,,,,,,,,,,,,,,,,,,,
3,3.363082058,0.990874092,0.21975069,0.102146612,0.109969407,17.2360447,18.51947838,18.95058731,19.00559808,17.52659565,,,,,,,,,,,,,,,,,,,,
3.010416667,3.02694234,0.805759274,0.17244102,0.09705016,0.112213806,17.41534657,18.61094131,18.97407927,19.00931206,17.57809189,,,,,,,,,,,,,,,,,,,,
3.020833333,2.867910462,0.692150337,0.149961341,0.096490378,0.115233178,17.47900303,18.66637536,18.97844015,19.00744313,17.62992828,,,,,,,,,,,,,,,,,,,,
3.03125,2.799332611,0.64122587,0.142490671,0.098102212,0.118627829,17.51547683,18.69415614,18.97832227,19.00644902,17.67899102,,,,,,,,,,,,,,,,,,,,
3.041666667,2.772122368,0.623540521,0.142152588,0.100809161,0.122207321,17.52700953,18.70172691,18.97796731,19.00646419,17.72377236,,,,,,,,,,,,,,,,,,,,
3.052083333,2.646982432,0.522877552,0.12569727,0.102733386,0.127430292,17.60561877,18.75980068,18.98897506,19.00716742,17.77655638,,,,,,,,,,,,,,,,,,,,
3.0625,2.602464148,0.490336575,0.124390301,0.106839643,0.133006011,17.61216789,18.7732078,18.98599491,19.00540911,17.8256123,,,,,,,,,,,,,,,,,,,,
3.072916667,2.592572032,0.487857878,0.128654871,0.111820983,0.138738978,17.61552175,18.77311348,18.98272464,19.00420483,17.86914933,,,,,,,,,,,,,,,,,,,,
3.0833333,2.596737915,0.495559032,0.134711672,0.1170967,0.144467992,17.61712495,18.77090668,18.98303494,19.00371432,17.90559158,,,,,,,,,,,,,,,,,,,,
3.09375,2.394834355,0.398911845,0.125102058,0.122022718,0.15205377,17.72662441,18.82668501,18.99007111,19.003706,17.94773774,,,,,,,,,,,,,,,,,,,,
3.104166667,2.297889379,0.365128131,0.126381543,0.128273724,0.159670949,17.7634235,18.84028213,18.98685715,19.00200757,17.98346908,,,,,,,,,,,,,,,,,,,,
3.114583333,2.25823175,0.359423133,0.131578882,0.134978142,0.167190403,17.78521169,18.84146053,18.9847877,19.00067199,18.01481696,,,,,,,,,,,,,,,,,,,,
3.125,2.24677534,0.36357166,0.137911074,0.141650056,0.174445216,17.79104367,18.84016724,18.98403304,18.99985986,18.0370506,,,,,,,,,,,,,,,,,,,,
3.135416667,2.009495868,0.295423802,0.136102109,0.14872298,0.183121683,17.91089995,18.88136989,18.98724121,18.9991832,18.07903988,,,,,,,,,,,,,,,,,,,,
3.145833333,1.874685734,0.27103217,0.139831906,0.156107708,0.191382759,17.97460963,18.88940974,18.98464743,18.99781766,18.12342457,,,,,,,,,,,,,,,,,,,,
3.15625,1.806377854,0.264482273,0.14532111,0.163371648,0.199195937,18.00994026,18.89038081,18.98279714,18.99644881,18.1292095,,,,,,,,,,,,,,,,,,,,
3.166666667,1.774670628,0.264237491,0.150918017,0.170167959,0.206446374,18.03211085,18.89224502,18.98208716,18.99564802,18.10361216,,,,,,,,,,,,,,,,,,,,
3.177083333,1.7985042,0.241326195,0.153993217,0.177290053,0.214287687,18.02804245,18.90786493,18.98227483,18.99474206,18.09541482,,,,,,,,,,,,,,,,,,,,
3.1875,1.832281801,0.246713796,0.159856846,0.184100303,0.221389052,18.00224795,18.90046142,18.97998338,18.99368009,18.09015211,,,,,,,,,,,,,,,,,,,,
3.197916667,1.862232428,0.256374656,0.166209328,0.190455167,0.227810521,17.98737484,18.89623932,18.97815665,18.9925278,18.09050602,,,,,,,,,,,,,,,,,,,,
