timeDays,tank1Ammonia,tank2Ammonia,tank3Ammonia,tank4Ammonia,tank5Ammonia,tank1ExhaustO2,tank2ExhaustO2,tank3ExhaustO2,tank4ExhaustO2,,,,,,,,,,,,,,,,,,,
3.552083333,15.88546007,10.66238904,7.398705408,4.770221265,2.560132187,12.05852103,15.49197298,17.93977132,18.66843688,,,,,,,,,,,,,,,,,,,
3.5625,15.92963877,10.68299581,7.411040449,4.80946688,2.621475673,12.05547694,15.48128042,17.93578827,18.66744682,,,,,,,,,,,,,,,,,,,
3.572916667,15.97317287,10.7176594,7.424585815,4.827450598,2.654845509,12.04768373,15.47242037,17.9332399,18.66662409,,,,,,,,,,,,,,,,,,,
3.5833333,16.00884534,10.75368016,7.442456185,4.837158258,2.669179614,12.04160291,15.46330484,17.93051581,18.6657565,,,,,,,,,,,,,,,,,,,
3.59375,15.61934595,10.51275269,7.295356684,4.726602375,2.584867775,12.07764234,15.47929182,17.93233326,18.66703166,,,,,,,,,,,,,,,,,,,
3.604166667,15.36593648,10.23787853,7.092424682,4.586230965,2.485596697,12.10717149,15.49210181,17.93233792,18.66757248,,,,,,,,,,,,,,,,,,,
3.614583333,15.21097071,10.00312211,6.865643619,4.412944256,2.366181619,12.12894088,15.5049382,17.93493311,18.66842836,,,,,,,,,,,,,,,,,,,
3.625,15.1060338,9.820168498,6.646989047,4.219424085,2.226025929,12.14164714,15.51730584,17.93699704,18.66952069,,,,,,,,,,,,,,,,,,,
3.635416667,14.63754365,9.426187007,6.298009551,3.915238502,1.993870503,12.20132688,15.56394227,17.9440543,18.67284064,,,,,,,,,,,,,,,,,,,
3.645833333,14.31050997,9.051356964,5.937270912,3.599823276,1.754373547,12.25780717,15.60090643,17.95013259,18.6761976,,,,,,,,,,,,,,,,,,,
3.65625,14.08563314,8.74143134,5.59272542,3.281799927,1.513403225,12.2956094,15.63791467,17.95827517,18.68021778,,,,,,,,,,,,,,,,,,,
3.666666667,13.91639803,8.496036377,5.285727954,2.976515413,1.280225967,12.32427002,15.67048462,17.96684935,18.68484567,,,,,,,,,,,,,,,,,,,
3.677083333,13.45534564,8.134664243,4.93070607,2.638086253,1.029846267,12.41869975,15.73090074,17.97996563,18.69190642,,,,,,,,,,,,,,,,,,,
3.6875,13.13394734,7.794563992,4.590274684,2.322426057,0.8121353,12.49474552,15.78857642,17.99324645,18.69972657,,,,,,,,,,,,,,,,,,,
3.697916667,12.91122149,7.513514133,4.279716191,2.033588579,0.631722248,12.54872136,15.84243728,18.00837529,18.70876969,,,,,,,,,,,,,,,,,,,
3.7083333,12.74843018,7.292553938,4.012038,1.779461679,0.490159399,12.58533764,15.8927287,18.02410327,18.71888223,,,,,,,,,,,,,,,,,,,
3.71875,12.31133279,6.947832814,3.691466694,1.50619876,0.360122027,12.70025906,15.97134499,18.04618572,18.73347289,,,,,,,,,,,,,,,,,,,
3.729166667,12.017308,6.632700737,3.391636239,1.270459388,0.270532414,12.79030836,16.05125218,18.07037155,18.74973075,,,,,,,,,,,,,,,,,,,
3.739583333,11.82907192,6.383153105,3.127195776,1.072638435,0.209697827,12.84609108,16.1218608,18.09660588,18.76750303,,,,,,,,,,,,,,,,,,,
3.75,11.70666574,6.199044075,2.909855916,0.915355051,0.169327308,12.8817873,16.17689136,18.12195229,18.78621969,,,,,,,,,,,,,,,,,,,
3.760416667,11.13162402,6.002374691,2.757447873,0.814033112,0.148232321,13.06155927,16.23514011,18.14211944,18.80176865,,,,,,,,,,,,,,,,,,,
3.770833333,10.78870645,5.74256161,2.592811773,0.732026775,0.133984839,13.19210612,16.31946898,18.16543684,18.81672934,,,,,,,,,,,,,,,,,,,
3.78125,10.59565614,5.520745831,2.425133315,0.657257293,0.122867528,13.26482351,16.39666995,18.19230218,18.83225404,,,,,,,,,,,,,,,,,,,
3.791666667,10.48831437,5.359488688,2.277589842,0.591517065,0.113997213,13.30655746,16.45482745,18.2185369,18.84711189,,,,,,,,,,,,,,,,,,,
3.802083333,9.928811895,5.213682242,2.204613563,0.566732673,0.113281175,13.50417529,16.50343591,18.2331077,18.85302504,,,,,,,,,,,,,,,,,,,
3.8125,9.614810479,4.986846404,2.098259506,0.537063612,0.111276871,13.63839202,16.58847055,18.25368203,18.85998059,,,,,,,,,,,,,,,,,,,
3.822916667,9.44986007,4.793653761,1.974413766,0.498378633,0.107865373,13.70466322,16.6645545,18.27994084,18.86976842,,,,,,,,,,,,,,,,,,,
3.8333333,9.365033209,4.657433249,1.861992533,0.45863927,0.103985751,13.7418812,16.7196362,18.3057288,18.87972099,,,,,,,,,,,,,,,,,,,
3.84375,8.785650219,4.466759869,1.76987043,0.429652622,0.101833053,13.97566593,16.79074372,18.32776278,18.88692926,,,,,,,,,,,,,,,,,,,
3.854166667,8.464637144,4.21395924,1.644804981,0.395517879,0.099124476,14.1275728,16.89534009,18.35890631,18.89578797,,,,,,,,,,,,,,,,,,,
3.864583333,8.30003701,4.010483991,1.511682758,0.355725309,0.095463657,14.20384496,16.98352156,18.39561542,18.90704439,,,,,,,,,,,,,,,,,,,
3.875,8.21749689,3.872762276,1.399843579,0.319462756,0.092014827,14.24130834,17.04483992,18.42925794,18.91734667,,,,,,,,,,,,,,,,,,,
3.885416667,7.614112399,3.650442843,1.292902721,0.288130634,0.089262181,14.49538622,17.13435072,18.46159145,18.92598807,,,,,,,,,,,,,,,,,,,
3.895833333,7.279363368,3.376130502,1.16041281,0.255855305,0.086865562,14.65924276,17.25663538,18.50414363,18.9351324,,,,,,,,,,,,,,,,,,,
3.90625,7.108398742,3.160416084,1.029072162,0.222239726,0.084137095,14.7401071,17.35633115,18.55048432,18.9453493,,,,,,,,,,,,,,,,,,,
3.916666667,7.023519321,3.016430316,0.925470057,0.194653753,0.081883358,14.78761595,17.42642189,18.58942995,18.95287832,,,,,,,,,,,,,,,,,,,
3.927083333,6.689031747,2.824685027,0.819933708,0.167919301,0.079683367,14.93420394,17.51293864,18.63009344,18.96090079,,,,,,,,,,,,,,,,,,,
3.9375,6.50467558,2.647442086,0.728633767,0.148732944,0.078616934,15.02971637,17.59699951,18.66699674,18.96552159,,,,,,,,,,,,,,,,,,,
3.947916667,6.412779663,2.521429041,0.658032694,0.134678076,0.078058233,15.07562954,17.6586384,18.69666562,18.96869144,,,,,,,,,,,,,,,,,,,
3.9583333,6.369378069,2.442294798,0.610848935,0.125715815,0.077985751,15.09723361,17.69787576,18.7166508,18.97033278,,,,,,,,,,,,,,,,,,,
3.96875,6.186797435,2.33337235,0.562106649,0.117109033,0.078054175,15.1818694,17.74970129,18.73755492,18.97267616,,,,,,,,,,,,,,,,,,,
3.979166667,6.087570103,2.237242288,0.522255522,0.111406917,0.078513737,15.23340523,17.79651163,18.75475332,18.97360948,,,,,,,,,,,,,,,,,,,
3.989583333,6.040390788,2.170529166,0.492660133,0.107414745,0.079108789,15.25883293,17.83011802,18.76755981,18.9741664,,,,,,,,,,,,,,,,,,,
4,6.020715917,2.129562995,0.473583452,0.105074808,0.079820334,15.27019897,17.85149825,18.77585617,18.97444007,,,,,,,,,,,,,,,,,,,
4.010416667,5.770986451,1.853351385,0.357598855,0.087598668,0.08008338,15.39618943,17.99078083,18.83332441,18.98446151,,,,,,,,,,,,,,,,,,,
4.020833333,5.612885647,1.679200899,0.294804453,0.082061546,0.082072117,15.48284742,18.07371323,18.86137957,18.98324982,,,,,,,,,,,,,,,,,,,
4.03125,5.527836199,1.576989735,0.264266677,0.08077189,0.084608376,15.52724583,18.1293217,18.87369872,18.98278325,,,,,,,,,,,,,,,,,,,
4.041666667,5.483830965,1.520731631,0.250490128,0.081450558,0.087394887,15.55074222,18.1562333,18.87854629,18.98316866,,,,,,,,,,,,,,,,,,,
4.052083333,5.427425763,1.31479359,0.191356833,0.077843415,0.09124143,15.58826114,18.26667638,18.9125736,18.98670613,,,,,,,,,,,,,,,,,,,
4.0625,5.388166159,1.226336598,0.173345699,0.07951294,0.095902729,15.61268105,18.30984957,18.9164941,18.98481501,,,,,,,,,,,,,,,,,,,
4.072916667,5.368837389,1.193147835,0.171007059,0.082821085,0.100871044,15.62263432,18.32681583,18.91506349,18.98404122,,,,,,,,,,,,,,,,,,,
4.0833333,5.360256053,1.18497998,0.174295216,0.086771616,0.105957856,15.62737865,18.33193838,18.91444009,18.98381247,,,,,,,,,,,,,,,,,,,
4.09375,5.248385596,0.975769496,0.136579384,0.087989193,0.112801224,15.68476858,18.44531968,18.93957719,18.98592528,,,,,,,,,,,,,,,,,,,
4.104166667,5.164464266,0.883897247,0.129004705,0.092626333,0.120233799,15.72890173,18.49103839,18.9383661,18.98412352,,,,,,,,,,,,,,,,,,,
4.114583333,5.113564525,0.847583689,0.130343844,0.098214371,0.127880461,15.75178843,18.50871754,18.93646729,18.98321558,,,,,,,,,,,,,,,,,,,
4.125,5.082663898,0.836264247,0.134771372,0.104104487,0.135525393,15.76673706,18.51517073,18.93584221,18.98258957,,,,,,,,,,,,,,,,,,,
4.135416667,4.925224208,0.666677344,0.117960641,0.109567063,0.145047805,15.83669181,18.61088227,18.94897605,18.98302672,,,,,,,,,,,,,,,,,,,
4.145833333,4.799228711,0.596543089,0.117456602,0.116667986,0.154734941,15.89648083,18.64412803,18.9462611,18.98152575,,,,,,,,,,,,,,,,,,,
4.15625,4.713038069,0.568465591,0.121085985,0.124136318,0.164349814,15.93769558,18.65926473,18.9449995,18.98017643,,,,,,,,,,,,,,,,,,,
4.166666667,4.654777084,0.557231928,0.125849121,0.131482331,0.173680229,15.96351955,18.65903355,18.943082,18.97932989,,,,,,,,,,,,,,,,,,,
4.177083333,4.725739253,0.469781521,0.122361704,0.13921651,0.184224311,15.93560462,18.71769976,18.94852898,18.97866057,,,,,,,,,,,,,,,,,,,
4.1875,4.779561463,0.459802807,0.127058495,0.147377935,0.194415788,15.90598269,18.7176786,18.94530461,18.97724975,,,,,,,,,,,,,,,,,,,
4.197916667,4.820354479,0.47008132,0.133716482,0.155443497,0.204139196,15.88311464,18.71089726,18.94301135,18.97589986,,,,,,,,,,,,,,,,,,,
4.2083333,4.850614545,0.483617646,0.140506692,0.163098341,0.213259239,15.86421629,18.70510649,18.94112792,18.97477393,,,,,,,,,,,,,,,,,,,
4.21875,4.829039459,0.437948222,0.142393241,0.170921946,0.222766375,15.86626331,18.73401775,18.9424097,18.97397947,,,,,,,,,,,,,,,,,,,
4.229166667,4.800978482,0.429187349,0.147432039,0.178518907,0.231582664,15.87415243,18.73529167,18.94020567,18.97282279,,,,,,,,,,,,,,,,,,,
4.239583333,4.778430527,0.430050049,0.153029678,0.185692995,0.239697051,15.88236381,18.73450681,18.93827043,18.97169873,,,,,,,,,,,,,,,,,,,
4.25,4.761290042,0.432636474,0.158226112,0.192263275,0.2470617,15.89230575,18.73911912,18.93708321,18.97073683,,,,,,,,,,,,,,,,,,,
4.260416667,4.870314811,0.423353327,0.161783095,0.198485267,0.254040756,15.83374742,18.74016009,18.93624846,18.97006026,,,,,,,,,,,,,,,,,,,
4.270833333,4.949815535,0.431236021,0.166234823,0.204145625,0.260255179,15.79048698,18.7320356,18.93452128,18.96934782,,,,,,,,,,,,,,,,,,,
4.28125,5.006372613,0.440827063,0.170466569,0.209194294,0.265736037,15.75430458,18.74012281,18.93353835,18.9685284,,,,,,,,,,,,,,,,,,,
4.291666667,5.046903835,0.448693264,0.174022645,0.213573132,0.270499851,15.73745284,18.72152206,18.93184222,18.96792771,,,,,,,,,,,,,,,,,,,
4.302083333,5.394688631,0.519440497,0.181059311,0.216604685,0.273727419,15.570078,18.68406197,18.92740937,18.96715359,,,,,,,,,,,,,,,,,,,
4.3125,5.659084473,0.568724881,0.185758137,0.218851593,0.276383586,15.43416302,18.66061239,18.92586272,18.96690282,,,,,,,,,,,,,,,,,,,
4.322916667,5.849225623,0.604523622,0.188746666,0.22035709,0.278440757,15.3375018,18.64290388,18.92487021,18.96677734,,,,,,,,,,,,,,,,,,,
4.3333333,5.986824419,0.631100765,0.190577581,0.221265541,0.27996227,15.26947576,18.63008306,18.92393966,18.96660333,,,,,,,,,,,,,,,,,,,
4.34375,6.756724344,0.928983686,0.219769226,0.220358639,0.277776937,14.90931375,18.4646122,18.90313389,18.96408448,,,,,,,,,,,,,,,,,,,
4.354166667,7.321710829,1.141771283,0.241830415,0.218737501,0.275322599,14.63133352,18.3641527,18.89481941,18.96408885,,,,,,,,,,,,,,,,,,,
4.364583333,7.708923358,1.301496981,0.257377793,0.215890254,0.272251204,14.44744137,18.28630434,18.88913101,18.96462329,,,,,,,,,,,,,,,,,,,
4.375,7.975225663,1.423126483,0.2684607,0.212313721,0.268704438,14.32568749,18.22428476,18.88344921,18.96450391,,,,,,,,,,,,,,,,,,,
4.385416667,9.34020369,2.349559945,0.457104332,0.225508342,0.259001964,13.75253112,17.77455215,18.7855896,18.95097769,,,,,,,,,,,,,,,,,,,
4.395833333,10.25657147,3.086427181,0.655152854,0.246503039,0.250911698,13.3733322,17.44371282,18.71192875,18.94436825,,,,,,,,,,,,,,,,,,,
4.40625,10.82509168,3.647741955,0.843055592,0.269042301,0.242776717,13.16628403,17.19806503,18.64556935,18.93889714,,,,,,,,,,,,,,,,,,,
4.416666667,11.17749416,4.062960967,1.011782595,0.291449518,0.234705385,13.05008152,17.01956352,18.58454692,18.93115524,,,,,,,,,,,,,,,,,,,
4.427083333,12.44747839,5.526395272,1.787664485,0.488756004,0.251967172,12.69640032,16.47437702,18.36497043,18.86924026,,,,,,,,,,,,,,,,,,,
4.4375,13.21788128,6.605992767,2.578623688,0.759833401,0.295337814,12.50707234,16.16465096,18.22223262,18.82159945,,,,,,,,,,,,,,,,,,,
4.447916667,13.63974594,7.349602684,3.29114176,1.080334493,0.362484109,12.4212722,15.99053311,18.13493941,18.78141168,,,,,,,,,,,,,,,,,,,
4.4583333,13.87068231,7.843482006,3.881914733,1.42077263,0.451944349,12.37971731,15.89122128,18.08157745,18.74839434,,,,,,,,,,,,,,,,,,,
4.46875,14.38246895,8.620848483,4.700574415,1.982858488,0.653402986,12.29673849,15.75369075,18.02771764,18.71224079,,,,,,,,,,,,,,,,,,,
4.479166667,14.69889676,9.176501859,5.392799043,2.543750028,0.899872207,12.24766332,15.68794273,18.00007361,18.69294135,,,,,,,,,,,,,,,,,,,
4.489583333,14.89094814,9.552027208,5.935079404,3.062116888,1.177686391,12.2222828,15.64259448,17.97964792,18.68046135,,,,,,,,,,,,,,,,,,,
4.5,15.02799703,9.807071102,6.337791683,3.507107741,1.465428109,12.20513744,15.6147863,17.96644679,18.67226347,,,,,,,,,,,,,,,,,,,
4.510416667,15.3360901,10.07845331,6.674346624,3.896966745,1.760001862,12.16861397,15.58093237,17.95488006,18.66577314,,,,,,,,,,,,,,,,,,,
4.520833333,15.55572311,10.32875435,6.956168625,4.216618623,2.027848101,12.14177188,15.55533431,17.94685018,18.66126908,,,,,,,,,,,,,,,,,,,
4.53125,15.72214362,10.53534748,7.192975195,4.481513754,2.26406306,12.12095366,15.53433556,17.93949336,18.65759323,,,,,,,,,,,,,,,,,,,
4.541666667,15.85904678,10.70276457,7.387989201,4.700497825,2.468201211,12.10631912,15.51543592,17.93380715,18.65471621,,,,,,,,,,,,,,,,,,,
4.552083333,15.90910158,10.69598827,7.420891538,4.778782689,2.563736835,12.1055904,15.51916598,17.93291531,18.65440268,,,,,,,,,,,,,,,,,,,
4.5625,15.95413213,10.71763877,7.434108549,4.818646074,2.625627184,12.10375479,15.50813534,17.9291423,18.6534138,,,,,,,,,,,,,,,,,,,
4.572916667,15.99810543,10.75315192,7.448540413,4.837351658,2.659568782,12.09596209,15.49850255,17.92611001,18.65241533,,,,,,,,,,,,,,,,,,,
4.5833333,16.03436753,10.78985445,7.467216835,4.847802746,2.674516572,12.08996723,15.49095131,17.92423695,18.65182754,,,,,,,,,,,,,,,,,,,
4.59375,15.64568598,10.54994906,7.320600691,4.737481264,2.590569476,12.12282025,15.50577944,17.92543786,18.65284979,,,,,,,,,,,,,,,,,,,
4.604166667,15.39237618,10.2756059,7.118273798,4.597500651,2.491629636,12.15114035,15.51723437,17.92537527,18.65336871,,,,,,,,,,,,,,,,,,,
4.614583333,15.23730172,10.04088535,6.891942432,4.424676793,2.372566645,12.1669534,15.53273006,17.92702055,18.65417533,,,,,,,,,,,,,,,,,,,
4.625,15.13167556,9.857668183,6.673471853,4.231559247,2.232750774,12.17737649,15.54452778,17.92940216,18.65512806,,,,,,,,,,,,,,,,,,,
4.635416667,14.66351933,9.463667297,6.324178969,3.927114483,2.00061701,12.23984354,15.58646708,17.93698936,18.6588271,,,,,,,,,,,,,,,,,,,
4.645833333,14.33595294,9.088379645,5.963159731,3.61148044,1.760995373,12.29459441,15.62074615,17.9434813,18.66240453,,,,,,,,,,,,,,,,,,,
4.65625,14.11027525,8.777544559,5.618151085,3.293226121,1.519802851,12.32923494,15.65727854,17.95039507,18.66639934,,,,,,,,,,,,,,,,,,,
4.666666667,13.94022876,8.530984551,5.310468525,2.98763075,1.286310436,12.35753808,15.68873555,17.95961631,18.67128776,,,,,,,,,,,,,,,,,,,
4.677083333,13.47825426,8.168510164,4.954372192,2.648455633,1.035332644,12.44853687,15.74641429,17.97269974,18.6787124,,,,,,,,,,,,,,,,,,,
4.6875,13.15552095,7.826875063,4.612781035,2.332018707,0.816894613,12.52185149,15.80196913,17.98593271,18.68689764,,,,,,,,,,,,,,,,,,,
4.697916667,12.93141687,7.543973572,4.300870159,2.042348334,0.635711157,12.57444217,15.85394806,18.00102806,18.6963493,,,,,,,,,,,,,,,,,,,
4.7083333,12.76728319,7.321065735,4.031652273,1.787301521,0.493403331,12.60896778,15.90143438,18.0167254,18.70697739,,,,,,,,,,,,,,,,,,,
4.71875,12.32904177,6.974562212,3.709302369,1.512810514,0.362569689,12.72114335,15.97982622,18.03889075,18.72229304,,,,,,,,,,,,,,,,,,,
4.729166667,12.03364733,6.657390604,3.40772511,1.275958579,0.272327049,12.80856443,16.05788723,18.06314189,18.73927536,,,,,,,,,,,,,,,,,,,
4.739583333,11.84413018,6.40575619,3.141523242,1.077143532,0.211015451,12.86331776,16.12729452,18.0894825,18.75809765,,,,,,,,,,,,,,,,,,,
4.75,11.72055554,6.219703606,2.922448178,0.918969958,0.170305691,12.89815159,16.1817691,18.11501814,18.77795672,,,,,,,,,,,,,,,,,,,
4.760416667,11.14404727,6.021201136,2.768476997,0.816932679,0.148991698,13.07417366,16.23918997,18.13542355,18.79432898,,,,,,,,,,,,,,,,,,,
4.770833333,10.79966436,5.759398967,2.602375338,0.734300495,0.134590413,13.20315771,16.32254455,18.15901847,18.81011023,,,,,,,,,,,,,,,,,,,
4.78125,10.6055114,5.535717575,2.433191447,0.65896731,0.123359277,13.27424992,16.39897809,18.18610003,18.82636187,,,,,,,,,,,,,,,,,,,
4.791666667,10.49731449,5.372940192,2.284248765,0.592693382,0.114388469,13.31182247,16.45706685,18.21281786,18.84198008,,,,,,,,,,,,,,,,,,,
4.802083333,9.936679859,5.225812891,2.210230331,0.567545788,0.113612761,13.51047835,16.50544298,18.2276664,18.84828858,,,,,,,,,,,,,,,,,,,
4.8125,9.621637533,4.997669703,2.102916974,0.537538544,0.11155493,13.64299134,16.58994004,18.24854783,18.85561,,,,,,,,,,,,,,,,,,,
4.822916667,9.455980277,4.803201416,1.978181899,0.498582005,0.108096636,13.70791156,16.66568036,18.2751709,18.86581389,,,,,,,,,,,,,,,,,,,
4.8333333,9.370749008,4.666087403,1.864932744,0.458585157,0.104180936,13.75440845,16.72054202,18.30129061,18.8762589,,,,,,,,,,,,,,,,,,,
4.84375,8.790680854,4.474534356,1.772260323,0.429488955,0.102008634,13.97828859,16.79145452,18.32368026,18.88369889,,,,,,,,,,,,,,,,,,,
4.854166667,8.469059557,4.220869544,1.646696736,0.395272399,0.09928877,14.12903593,16.89562817,18.35516564,18.89286756,,,,,,,,,,,,,,,,,,,
4.864583333,8.303995797,4.016564444,1.513147194,0.355450824,0.095624215,14.20602863,16.9835355,18.39224574,18.90447839,,,,,,,,,,,,,,,,,,,
4.875,8.221191695,3.878142432,1.400943982,0.319200019,0.092179234,14.24237424,17.04486815,18.42618947,18.91507205,,,,,,,,,,,,,,,,,,,
4.885416667,7.617468017,3.655257663,1.293702208,0.287880979,0.089432969,14.4953564,17.13410215,18.45884449,18.92399414,,,,,,,,,,,,,,,,,,,
4.895833333,7.28242599,3.380313207,1.160986291,0.25564624,0.087041836,14.6583567,17.25610656,18.50168323,18.93337992,,,,,,,,,,,,,,,,,,,
4.90625,7.111054192,3.164153947,1.029494649,0.222085869,0.084325199,14.74239243,17.35545906,18.54834503,18.94389043,,,,,,,,,,,,,,,,,,,
4.916666667,7.025977594,3.019855284,0.926034595,0.194644402,0.082073713,14.78268974,17.42624654,18.58711017,18.95136136,,,,,,,,,,,,,,,,,,,
4.927083333,6.691470723,2.827604711,0.820243762,0.167926355,0.07988562,14.93331979,17.51209831,18.62844036,18.95979146,,,,,,,,,,,,,,,,,,,
4.9375,6.507068545,2.650001414,0.728821156,0.148765962,0.07882932,15.0280843,17.5961362,18.66557675,18.96454734,,,,,,,,,,,,,,,,,,,
4.947916667,6.415020352,2.523748407,0.658189471,0.134741574,0.078278603,15.0752715,17.6578463,18.69540267,18.96779478,,,,,,,,,,,,,,,,,,,
4.9583333,6.371680866,2.444320865,0.610959812,0.125798867,0.078209999,15.09747426,17.69733391,18.71565545,18.96948263,,,,,,,,,,,,,,,,,,,
4.96875,6.189060794,2.335293444,0.562196721,0.117205746,0.078284106,15.18043931,17.74886724,18.73654879,18.9719027,,,,,,,,,,,,,,,,,,,
4.979166667,6.089811475,2.239064311,0.522363627,0.111519171,0.078748576,15.23208505,17.7956343,18.75381455,18.97287922,,,,,,,,,,,,,,,,,,,
4.989583333,6.042578394,2.172307312,0.492800835,0.107539727,0.079347696,15.25738492,17.8291438,18.76665518,18.97343128,,,,,,,,,,,,,,,,,,,
5,6.022939898,2.13125535,0.47372551,0.105207178,0.080061586,15.26757534,17.85051986,18.77496796,18.97370713,,,,,,,,,,,,,,,,,,,
5.010416667,5.773292436,1.854917544,0.35774693,0.087747329,0.080331636,15.39450244,17.98969248,18.83264129,18.98386325,,,,,,,,,,,,,,,,,,,
5.020833333,5.615263083,1.680622456,0.295017167,0.082226213,0.082328177,15.48116022,18.07257451,18.86078104,18.98268772,,,,,,,,,,,,,,,,,,,
5.03125,5.530262033,1.57830324,0.264517002,0.080945656,0.084871914,15.52496255,18.12823863,18.87316036,18.98222541,,,,,,,,,,,,,,,,,,,
5.041666667,5.486277037,1.521982668,0.250758061,0.081629721,0.087665386,15.5485666,18.15416408,18.87762878,18.98257413,,,,,,,,,,,,,,,,,,,
5.052083333,5.430015375,1.315926255,0.191628346,0.078024945,0.091521769,15.58627145,18.2655761,18.91213206,18.98616663,,,,,,,,,,,,,,,,,,,
5.0625,5.390885047,1.227396764,0.173635866,0.079700996,0.096192551,15.61067349,18.30882918,18.91609211,18.98426762,,,,,,,,,,,,,,,,,,,
5.072916667,5.371662692,1.194190058,0.171307635,0.083014562,0.10116944,15.6203882,18.32588707,18.91471575,18.98349078,,,,,,,,,,,,,,,,,,,
5.0833333,5.36310783,1.186033548,0.174604657,0.086969403,0.106263511,15.62527616,18.33103202,18.9141015,18.98321459,,,,,,,,,,,,,,,,,,,
5.09375,5.251423344,0.976725938,0.136877106,0.088187809,0.113116755,15.68255145,18.4442868,18.93922003,18.98533319,,,,,,,,,,,,,,,,,,,
5.104166667,5.167657358,0.88480444,0.129306623,0.092828934,0.120556245,15.72662102,18.49007778,18.93802301,18.98350751,,,,,,,,,,,,,,,,,,,
5.114583333,5.116833062,0.848483473,0.130651951,0.098418593,0.128207272,15.74968769,18.50755517,18.93611812,18.98257499,,,,,,,,,,,,,,,,,,,
5.125,5.086023706,0.837185625,0.135086684,0.104308205,0.135853645,15.76371968,18.51293439,18.93519063,18.98188401,,,,,,,,,,,,,,,,,,,
5.135416667,4.928756096,0.667512206,0.118262005,0.109765755,0.145378546,15.8341396,18.6099882,18.94865243,18.98231253,,,,,,,,,,,,,,,,,,,
5.145833333,4.802888271,0.597344699,0.117758571,0.116861223,0.155062094,15.89361457,18.64330028,18.94596398,18.98077337,,,,,,,,,,,,,,,,,,,
5.15625,4.71677766,0.569266559,0.121392023,0.124320529,0.16466992,15.9352845,18.65795283,18.94458446,18.97939759,,,,,,,,,,,,,,,,,,,
5.166666667,4.658522135,0.55804416,0.126159279,0.131654865,0.173990168,15.96150626,18.66197658,18.94336887,18.97840636,,,,,,,,,,,,,,,,,,,
5.177083333,4.729687754,0.470526395,0.122662811,0.139371026,0.184522888,15.93333671,18.7168966,18.94821054,18.9777931,,,,,,,,,,,,,,,,,,,
5.1875,4.78364509,0.460521625,0.127358143,0.147514302,0.194696989,15.90190683,18.71722156,18.94499377,18.97633397,,,,,,,,,,,,,,,,,,,
5.197916667,4.824564803,0.470800731,0.134013799,0.15555606,0.204400523,15.87923964,18.71058019,18.9426051,18.9749217,,,,,,,,,,,,,,,,,,,
5.2083333,4.854882925,0.484396815,0.140812791,0.163189479,0.213498376,15.86341746,18.70381271,18.94070569,18.97379166,,,,,,,,,,,,,,,,,,,
5.21875,4.833439687,0.438699758,0.14268925,0.170983676,0.222982351,15.8632199,18.73336506,18.94208903,18.97294399,,,,,,,,,,,,,,,,,,,
5.229166667,4.805464081,0.429934246,0.147724415,0.178551346,0.231772688,15.87188591,18.73508037,18.93989795,18.97175597,,,,,,,,,,,,,,,,,,,
5.239583333,4.782971752,0.430807714,0.153319364,0.185696708,0.239859566,15.87970069,18.7335696,18.93789881,18.970535,,,,,,,,,,,,,,,,,,,
5.25,4.765906583,0.433402118,0.158508743,0.19223645,0.247196947,15.8847093,18.73224279,18.93653738,18.96969389,,,,,,,,,,,,,,,,,,,
5.260416667,4.875016835,0.424112219,0.162059006,0.198428369,0.254149153,15.83105115,18.73944264,18.93590899,18.96891274,,,,,,,,,,,,,,,,,,,
5.270833333,4.954546504,0.431998299,0.166502852,0.204058997,0.260336723,15.78825181,18.73373701,18.93423221,18.96810584,,,,,,,,,,,,,,,,,,,
5.28125,5.011144663,0.441589674,0.170727469,0.209080015,0.265792122,15.75528503,18.72908081,18.93281169,18.96751976,,,,,,,,,,,,,,,,,,,
5.291666667,5.05181302,0.449448856,0.174274644,0.213432793,0.270531855,15.73287493,18.72510741,18.9317527,18.96671664,,,,,,,,,,,,,,,,,,,
5.302083333,5.399554797,0.520288542,0.181311886,0.216446539,0.273737237,15.56736525,18.68324481,18.92703088,18.96587801,,,,,,,,,,,,,,,,,,,
5.3125,5.663917906,0.569591533,0.186003354,0.218677004,0.276376071,15.43160399,18.65991244,18.92551325,18.96562477,,,,,,,,,,,,,,,,,,,
5.322916667,5.854068147,0.605409968,0.188986568,0.22016933,0.278418708,15.3348874,18.64274633,18.92448999,18.9654905,,,,,,,,,,,,,,,,,,,
5.3333333,5.991660623,0.632002228,0.190812021,0.221067513,0.279928185,15.26816378,18.62969778,18.92360952,18.96530251,,,,,,,,,,,,,,,,,,,
5.34375,6.761398999,0.930108076,0.220020525,0.220173256,0.277734321,14.90799016,18.46375044,18.90272591,18.96280642,,,,,,,,,,,,,,,,,,,
5.354166667,7.326343373,1.143082284,0.242082112,0.218558881,0.275282332,14.63017651,18.36308808,18.89436901,18.96281423,,,,,,,,,,,,,,,,,,,
5.364583333,7.713669033,1.30297824,0.257628111,0.215719794,0.272217387,14.44746506,18.28490784,18.88862587,18.96336371,,,,,,,,,,,,,,,,,,,
5.375,7.9801642,1.424769881,0.268713484,0.212154791,0.268679119,14.32710993,18.22324789,18.88296023,18.96326853,,,,,,,,,,,,,,,,,,,
